"x","y","frame_number","sequence_id","sequence_annotation","number_of_points","filename","file_last_mod_date","species","group_id","sequence_id_original","Directory","CreateDate","ImageHeight","ImageWidth","TimeOfDay","xdim","ydim","radius","angle","frame_count","pixdiff","dist","timediff","time","speed","frames"
1937.08905154091,1044.54952640608,13,81,"Fox",10,"D:/Survey_xxx/DeploymentImages/14/IMG_2921.JPG","Tue Oct 03 2017 04:40:08 GMT+0100 (British Summer Time)","Fox","14",2,"D:/Survey_xxx/DeploymentImages/14","2017:10:03 04:40:08",1080,1920,0.194537037037037,1920,1080,2.23991058837401,0.331391030958287,1,2034.6685958403,3.51306421052957,6,37.6907949790795,0.0932074850763833,10
1685.27122667129,1029.20784084929,27,82,"Hedgehog",6,"D:/Survey_xxx/DeploymentImages/14/IMG_3761.JPG","Thu Oct 05 2017 00:34:14 GMT+0100 (British Summer Time)","Hedgehog","14",3,"D:/Survey_xxx/DeploymentImages/14","2017:10:05 00:34:14",1080,1920,0.0237731481481482,1920,1080,2.25825295241288,0.245984108768736,1,684.118032300069,0.712223603314556,3,20.9393305439331,0.0340136759300987,6
725.947340454211,815.517893070409,33,83,"new",4,"D:/Survey_xxx/DeploymentImages/14/IMG_7517.JPG","Thu Oct 12 2017 05:27:34 GMT+0100 (British Summer Time)","new","14",4,"D:/Survey_xxx/DeploymentImages/14","2017:10:12 05:27:34",1080,1920,0.227476851851852,1920,1080,3.00168502481628,-0.0793816612959569,1,238.248093637313,0.384105157038566,2,12.5635983263598,0.0305728619349976,4
139.692680449064,926.197982062822,0,84,"Fox",12,"D:/Survey_xxx/DeploymentImages/15/IMG_0001.JPG","Mon Oct 16 2017 19:48:00 GMT+0100 (British Summer Time)","Fox","15",0,"D:/Survey_xxx/DeploymentImages/15","2017:10:16 18:48:01",1536,2048,0.783344907407407,2048,1536,8.41624034267279,-0.281177845798501,1,2979.68389307272,7.71967590168421,10,10,0.771967590168421,12
1826.21573244672,1307.74682244123,13,85,"Fox",31,"D:/Survey_xxx/DeploymentImages/15/IMG_0022.JPG","Tue Oct 17 2017 19:57:04 GMT+0100 (British Summer Time)","Fox","15",1,"D:/Survey_xxx/DeploymentImages/15","2017:10:17 18:57:05",1536,2048,0.789641203703704,2048,1536,2.39744273174147,0.255075680736852,1,2304.92695511736,33.2834883396126,45,45,0.739633074213613,31
805.542657391982,1176.81257855805,53,86,"Fox",10,"D:/Survey_xxx/DeploymentImages/15/IMG_0071.JPG","Wed Oct 18 2017 19:17:40 GMT+0100 (British Summer Time)","Fox","15",2,"D:/Survey_xxx/DeploymentImages/15","2017:10:18 18:17:40",1536,2048,0.762268518518519,2048,1536,3.27963458572448,-0.0694615589347154,1,1085.95571335755,1.75970730651317,7,37.6907949790795,0.0466879859522704,10
303.021719867329,899.454402515133,63,87,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0091.JPG","Fri Oct 20 2017 02:58:08 GMT+0100 (British Summer Time)","Fox","15",3,"D:/Survey_xxx/DeploymentImages/15","2017:10:20 01:58:08",1536,2048,0.082037037037037,2048,1536,9.5991544924434,-0.229245099744462,1,249.235225760276,3.87223650237925,1,4.18786610878661,0.924632354949186,2
630.666744333754,968.04591517171,67,89,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0111.JPG","Sat Oct 21 2017 05:04:44 GMT+0100 (British Summer Time)","Fox","15",5,"D:/Survey_xxx/DeploymentImages/15","2017:10:21 04:04:45",1536,2048,0.169965277777778,2048,1536,6.31533644648963,-0.125065794508304,1,1124.96425634814,3.43856100896375,1,4.18786610878661,0.82107711174177,2
200.689791214939,930.780784017735,69,90,"Fox",2,"D:/Survey_xxx/DeploymentImages/15/IMG_0131.JPG","Sat Oct 21 2017 20:18:56 GMT+0100 (British Summer Time)","Fox","15",6,"D:/Survey_xxx/DeploymentImages/15","2017:10:21 19:18:57",1536,2048,0.804826388888889,2048,1536,8.1098117377592,-0.261782963695986,1,116.76130107264,2.30039954893968,1,4.18786610878661,0.549301121187516,2
284.497749970866,953.420907811879,72,91,"Fox",4,"D:/Survey_xxx/DeploymentImages/15/IMG_0141.JPG","Sun Oct 22 2017 05:53:38 GMT+0100 (British Summer Time)","Fox","15",7,"D:/Survey_xxx/DeploymentImages/15","2017:10:22 04:53:39",1536,2048,0.203923611111111,2048,1536,7.11008169084226,-0.23513505432922,1,174.122691587225,8.92084360126803,3,12.5635983263598,0.710054824225883,4
